,RESP,ECG,BP
60,0.24169921875,0.52978515625,0.48095703125
61,0.24658203125,0.48828125,0.48828125
62,0.25146484375,0.419921875,0.49560546875
63,0.25390625,0.3662109375,0.5029296875
64,0.2587890625,0.31982421875,0.51025390625
65,0.26123046875,0.26123046875,0.5126953125
66,0.2685546875,0.20751953125,0.5224609375
67,0.27099609375,0.166015625,0.52734375
68,0.27587890625,0.1318359375,0.52978515625
69,0.28076171875,0.09765625,0.537109375
70,0.28076171875,0.05859375,0.5419921875
71,0.2880859375,0.02197265625,0.54443359375
72,0.28564453125,0.01708984375,0.54931640625
73,0.2880859375,-0.00732421875,0.54931640625
74,0.2880859375,-0.01953125,0.55419921875
75,0.29541015625,-0.0341796875,0.55419921875
76,0.2978515625,-0.0439453125,0.556640625
77,0.31005859375,-0.05126953125,0.556640625
78,0.3125,-0.0732421875,0.55908203125
79,0.31982421875,-0.0634765625,0.55908203125
80,0.32470703125,-0.06103515625,0.556640625
81,0.33203125,-0.06103515625,0.556640625
82,0.33203125,-0.07080078125,0.556640625
83,0.33935546875,-0.09033203125,0.556640625
84,0.33935546875,-0.08544921875,0.55419921875
85,0.341796875,-0.0732421875,0.5517578125
86,0.34423828125,-0.0732421875,0.5517578125
87,0.35400390625,-0.08544921875,0.54931640625
88,0.3564453125,-0.07568359375,0.546875
89,0.36376953125,-0.07080078125,0.54443359375
90,0.3662109375,-0.06591796875,0.5419921875
91,0.3662109375,-0.07080078125,0.537109375
92,0.36865234375,-0.0732421875,0.53466796875
93,0.37353515625,-0.07568359375,0.5322265625
94,0.37841796875,-0.068359375,0.52978515625
95,0.380859375,-0.0732421875,0.52734375
96,0.38330078125,-0.07568359375,0.5224609375
97,0.38330078125,-0.06591796875,0.52001953125
98,0.390625,-0.0634765625,0.51025390625
99,0.39306640625,-0.07568359375,0.5078125
100,0.40283203125,-0.0732421875,0.50537109375
101,0.4052734375,-0.05126953125,0.50048828125
102,0.41259765625,-0.05859375,0.4931640625
103,0.41015625,-0.06591796875,0.49072265625
104,0.4150390625,-0.0634765625,0.48583984375
105,0.41015625,-0.05859375,0.48095703125
106,0.4150390625,-0.0537109375,0.478515625
107,0.41259765625,-0.06591796875,0.47607421875
108,0.41748046875,-0.078125,0.4736328125
109,0.41748046875,-0.07568359375,0.46875
110,0.42724609375,-0.0634765625,0.4638671875
111,0.4296875,-0.07080078125,0.46142578125
112,0.43701171875,-0.08056640625,0.458984375
113,0.43701171875,-0.09033203125,0.458984375
114,0.44189453125,-0.068359375,0.45654296875
115,0.44677734375,-0.07080078125,0.4541015625
116,0.4541015625,-0.07568359375,0.4541015625
117,0.46142578125,-0.08544921875,0.45654296875
118,0.4638671875,-0.078125,0.45654296875
119,0.46875,-0.0732421875,0.45654296875
120,0.46875,-0.078125,0.45654296875
121,0.47607421875,-0.0927734375,0.45654296875
122,0.4736328125,-0.08056640625,0.458984375
123,0.478515625,-0.08056640625,0.458984375
124,0.47607421875,-0.087890625,0.458984375
125,0.48095703125,-0.10009765625,0.458984375
126,0.48095703125,-0.08544921875,0.458984375
127,0.48828125,-0.09033203125,0.458984375
128,0.48583984375,-0.09765625,0.46142578125
129,0.4931640625,-0.10498046875,0.458984375
130,0.49072265625,-0.107421875,0.458984375
131,0.498046875,-0.09521484375,0.458984375
132,0.50048828125,-0.09521484375,0.458984375
133,0.5078125,-0.10498046875,0.458984375
134,0.51025390625,-0.09765625,0.45654296875
135,0.51513671875,-0.09033203125,0.45654296875
136,0.51513671875,-0.09521484375,0.45654296875
137,0.517578125,-0.1123046875,0.4541015625
138,0.52001953125,-0.09765625,0.45166015625
139,0.52734375,-0.10009765625,0.44921875
140,0.5322265625,-0.107421875,0.44921875
141,0.537109375,-0.09521484375,0.44677734375
142,0.537109375,-0.09033203125,0.4443359375
143,0.53466796875,-0.1025390625,0.439453125
144,0.53955078125,-0.10498046875,0.439453125
145,0.53955078125,-0.1025390625,0.439453125
146,0.546875,-0.107421875,0.4345703125
147,0.54931640625,-0.107421875,0.4345703125
148,0.556640625,-0.107421875,0.43212890625
149,0.556640625,-0.10498046875,0.4345703125
150,0.55908203125,-0.1123046875,0.43212890625
151,0.556640625,-0.1123046875,0.4296875
152,0.56640625,-0.10498046875,0.42724609375
153,0.56884765625,-0.107421875,0.42724609375
154,0.5810546875,-0.11474609375,0.4248046875
155,0.5810546875,-0.10986328125,0.4248046875
156,0.5908203125,-0.10009765625,0.42236328125
157,0.5908203125,-0.1123046875,0.42236328125
158,0.6005859375,-0.11962890625,0.419921875
159,0.6005859375,-0.107421875,0.419921875
160,0.60546875,-0.107421875,0.41748046875
161,0.60546875,-0.10498046875,0.4150390625
162,0.60791015625,-0.10498046875,0.4150390625
163,0.60546875,-0.10986328125,0.4150390625
164,0.6103515625,-0.107421875,0.41259765625
165,0.61279296875,-0.10498046875,0.41015625
166,0.6201171875,-0.11962890625,0.41015625
167,0.62255859375,-0.107421875,0.41015625
168,0.625,-0.1025390625,0.41015625
169,0.6298828125,-0.1025390625,0.41015625
170,0.6298828125,-0.11962890625,0.41015625
171,0.63720703125,-0.1123046875,0.40771484375
172,0.6396484375,-0.107421875,0.4052734375
173,0.64697265625,-0.1171875,0.40283203125
174,0.6494140625,-0.10986328125,0.40283203125
175,0.654296875,-0.11962890625,0.400390625
176,0.64697265625,-0.11962890625,0.400390625
177,0.65185546875,-0.10009765625,0.400390625
178,0.6494140625,-0.09765625,0.39794921875
179,0.65673828125,-0.126953125,0.39794921875
180,0.65673828125,-0.12451171875,0.3955078125
181,0.66650390625,-0.11474609375,0.3955078125
182,0.66650390625,-0.1123046875,0.3955078125
183,0.67626953125,-0.1123046875,0.39306640625
184,0.673828125,-0.126953125,0.390625
185,0.673828125,-0.11474609375,0.38818359375
186,0.67138671875,-0.10498046875,0.38818359375
187,0.673828125,-0.1123046875,0.3857421875
188,0.6787109375,-0.11962890625,0.3857421875
189,0.69091796875,-0.10498046875,0.38330078125
190,0.6982421875,-0.10986328125,0.38330078125
191,0.703125,-0.107421875,0.38330078125
192,0.703125,-0.09033203125,0.38330078125
193,0.703125,-0.0732421875,0.380859375
194,0.7080078125,-0.06103515625,0.38330078125
195,0.70556640625,-0.05615234375,0.380859375
196,0.70556640625,-0.04150390625,0.37841796875
197,0.6982421875,-0.0244140625,0.3759765625
198,0.70556640625,-0.00244140625,0.3759765625
199,0.7080078125,0.01708984375,0.37841796875
200,0.7177734375,0.0146484375,0.37841796875
201,0.7177734375,0.01953125,0.37353515625
202,0.72998046875,0.01953125,0.37353515625
203,0.732421875,0.03662109375,0.37353515625
204,0.73974609375,0.04150390625,0.37353515625
205,0.7373046875,0.04638671875,0.37353515625
206,0.7421875,0.03662109375,0.36865234375
207,0.73974609375,-0.01220703125,0.37109375
208,0.7470703125,-0.0537109375,0.37109375
209,0.7470703125,-0.048828125,0.37109375
210,0.751953125,-0.0341796875,0.36865234375
211,0.74951171875,-0.04150390625,0.3662109375
212,0.75439453125,-0.04638671875,0.3662109375
213,0.75439453125,-0.048828125,0.3662109375
214,0.7568359375,-0.06103515625,0.361328125
215,0.75439453125,-0.0830078125,0.361328125
216,0.74951171875,-0.1025390625,0.361328125
217,0.7470703125,-0.1171875,0.361328125
218,0.74462890625,-0.1220703125,0.35888671875
219,0.74951171875,-0.11962890625,0.35888671875
220,0.7470703125,-0.12939453125,0.361328125
221,0.74951171875,-0.13671875,0.35888671875
222,0.74462890625,-0.1318359375,0.35888671875
223,0.7470703125,-0.126953125,0.3564453125
224,0.7421875,-0.12939453125,0.35400390625
225,0.7470703125,-0.1416015625,0.35400390625
226,0.74462890625,-0.11962890625,0.35400390625
227,0.751953125,-0.1123046875,0.3515625
228,0.7470703125,-0.126953125,0.3515625
229,0.74951171875,-0.14404296875,0.34912109375
230,0.74462890625,-0.19287109375,0.34912109375
231,0.7470703125,-0.31494140625,0.34912109375
232,0.7421875,-0.38818359375,0.3466796875
233,0.7470703125,-0.37353515625,0.34912109375
234,0.7421875,-0.31005859375,0.3466796875
235,0.74462890625,-0.0390625,0.34423828125
236,0.73974609375,0.458984375,0.3466796875
237,0.73974609375,1.03759765625,0.3466796875
238,0.73486328125,1.50146484375,0.3466796875
239,0.73486328125,1.4892578125,0.3466796875
240,0.732421875,1.21337890625,0.34423828125
241,0.72998046875,0.9033203125,0.34423828125
242,0.72998046875,0.5322265625,0.341796875
243,0.7275390625,0.36376953125,0.341796875
244,0.72998046875,0.29541015625,0.33935546875
245,0.7275390625,0.2197265625,0.341796875
246,0.72998046875,0.10986328125,0.33935546875
247,0.72509765625,0.04150390625,0.33935546875
248,0.7275390625,0.01953125,0.3369140625
249,0.72021484375,-0.01220703125,0.33935546875
250,0.72021484375,-0.0439453125,0.3369140625
251,0.71533203125,-0.06103515625,0.33447265625
252,0.7177734375,-0.07568359375,0.33203125
253,0.7080078125,-0.078125,0.33447265625
254,0.71044921875,-0.09033203125,0.33447265625
255,0.703125,-0.09033203125,0.33447265625
256,0.7080078125,-0.087890625,0.33203125
257,0.703125,-0.078125,0.33447265625
258,0.70556640625,-0.08056640625,0.32958984375
259,0.70068359375,-0.0830078125,0.32958984375
260,0.70068359375,-0.07568359375,0.32958984375
261,0.69580078125,-0.078125,0.3271484375
262,0.693359375,-0.08544921875,0.32958984375
263,0.69091796875,-0.07568359375,0.33203125
264,0.68603515625,-0.06103515625,0.3271484375
265,0.68359375,-0.068359375,0.3271484375
266,0.68115234375,-0.07568359375,0.32958984375
267,0.68115234375,-0.07080078125,0.3271484375
268,0.67626953125,-0.05615234375,0.3271484375
269,0.67626953125,-0.048828125,0.32470703125
270,0.6689453125,-0.06103515625,0.32470703125
271,0.66650390625,-0.06103515625,0.32470703125
272,0.654296875,-0.0439453125,0.322265625
273,0.654296875,-0.03173828125,0.31982421875
274,0.64453125,-0.03173828125,0.31982421875
275,0.64697265625,-0.03173828125,0.31982421875
276,0.6396484375,-0.0146484375,0.31982421875
277,0.64453125,-0.0048828125,0.31494140625
278,0.64208984375,-0.00244140625,0.3173828125
279,0.64697265625,-0.0048828125,0.31494140625
280,0.6396484375,0.01220703125,0.3173828125
281,0.6494140625,0.0341796875,0.3125
282,0.6494140625,0.029296875,0.31005859375
283,0.65185546875,0.03173828125,0.31494140625
284,0.65185546875,0.05126953125,0.3125
285,0.65185546875,0.0732421875,0.3125
286,0.64697265625,0.08544921875,0.31005859375
287,0.64208984375,0.0830078125,0.3125
288,0.634765625,0.09521484375,0.3125
289,0.634765625,0.12939453125,0.31494140625
290,0.63232421875,0.1513671875,0.31494140625
291,0.62744140625,0.1611328125,0.3173828125
292,0.62255859375,0.1806640625,0.31982421875
293,0.6201171875,0.2197265625,0.322265625
294,0.61767578125,0.2490234375,0.32958984375
295,0.61279296875,0.26611328125,0.33203125
296,0.6103515625,0.29052734375,0.33935546875
297,0.60302734375,0.32958984375,0.34423828125
298,0.60302734375,0.37109375,0.3515625
299,0.595703125,0.3955078125,0.361328125
300,0.59326171875,0.42236328125,0.3662109375
301,0.5859375,0.45654296875,0.3759765625
302,0.58349609375,0.50048828125,0.38330078125
303,0.57373046875,0.5224609375,0.39306640625
304,0.5712890625,0.53466796875,0.400390625
305,0.56396484375,0.57373046875,0.41259765625
306,0.56396484375,0.60546875,0.41748046875
307,0.55419921875,0.62255859375,0.4296875
308,0.54931640625,0.63232421875,0.43701171875
309,0.5419921875,0.63232421875,0.44921875
310,0.53955078125,0.64453125,0.4541015625
311,0.53466796875,0.63720703125,0.46630859375
312,0.53466796875,0.60546875,0.47607421875
313,0.52490234375,0.576171875,0.4833984375
314,0.517578125,0.54931640625,0.4931640625
315,0.51513671875,0.50537109375,0.50048828125
316,0.51025390625,0.44189453125,0.5126953125
317,0.5078125,0.380859375,0.517578125
318,0.50537109375,0.33935546875,0.52734375
319,0.5078125,0.2880859375,0.5322265625
320,0.5029296875,0.22705078125,0.5419921875
321,0.50048828125,0.16845703125,0.54443359375
322,0.49072265625,0.1318359375,0.5517578125
323,0.48828125,0.1025390625,0.55419921875
324,0.48095703125,0.05859375,0.5615234375
325,0.478515625,0.02685546875,0.56396484375
326,0.46875,0.00244140625,0.56640625
327,0.46875,-0.009765625,0.56640625
328,0.4638671875,-0.029296875,0.56884765625
329,0.46142578125,-0.04638671875,0.5712890625
330,0.44921875,-0.048828125,0.5712890625
331,0.44677734375,-0.048828125,0.5712890625
332,0.439453125,-0.06103515625,0.5712890625
333,0.439453125,-0.07568359375,0.56884765625
334,0.43701171875,-0.07568359375,0.56884765625
335,0.4345703125,-0.05859375,0.56640625
336,0.4296875,-0.05615234375,0.56884765625
337,0.42724609375,-0.0830078125,0.56884765625
338,0.4248046875,-0.078125,0.56640625
339,0.419921875,-0.068359375,0.56396484375
340,0.419921875,-0.07080078125,0.55908203125
341,0.4150390625,-0.07568359375,0.556640625
342,0.4150390625,-0.078125,0.55419921875
343,0.41015625,-0.06103515625,0.5517578125
344,0.41015625,-0.05615234375,0.5517578125
345,0.4052734375,-0.068359375,0.54931640625
346,0.40283203125,-0.08544921875,0.546875
347,0.3955078125,-0.06103515625,0.54443359375
348,0.3955078125,-0.05126953125,0.53955078125
349,0.390625,-0.05859375,0.53466796875
350,0.39306640625,-0.07080078125,0.52978515625
351,0.3857421875,-0.0634765625,0.52978515625
352,0.38330078125,-0.048828125,0.5224609375
353,0.37353515625,-0.05126953125,0.52001953125
354,0.37353515625,-0.06591796875,0.51513671875
355,0.37109375,-0.0634765625,0.5126953125
356,0.37109375,-0.05126953125,0.50537109375
357,0.3662109375,-0.0537109375,0.5029296875
358,0.36376953125,-0.05859375,0.498046875
359,0.3564453125,-0.0537109375,0.49560546875
360,0.34912109375,-0.0439453125,0.49072265625
361,0.341796875,-0.04150390625,0.48828125
362,0.33447265625,-0.05859375,0.4833984375
363,0.3271484375,-0.0634765625,0.48095703125
364,0.322265625,-0.05859375,0.47607421875
365,0.322265625,-0.05615234375,0.4736328125
366,0.3173828125,-0.0634765625,0.47119140625
367,0.3173828125,-0.0634765625,0.47119140625
368,0.31494140625,-0.05615234375,0.46875
369,0.3173828125,-0.05859375,0.46875
370,0.3125,-0.068359375,0.46875
371,0.3125,-0.06591796875,0.46630859375
372,0.31005859375,-0.06103515625,0.46630859375
373,0.3125,-0.05615234375,0.46630859375
374,0.302734375,-0.0634765625,0.46875
375,0.30029296875,-0.0732421875,0.46630859375
376,0.2880859375,-0.07080078125,0.46630859375
377,0.2880859375,-0.06591796875,0.4638671875
378,0.28076171875,-0.078125,0.46630859375
379,0.28076171875,-0.087890625,0.46875
380,0.2734375,-0.08056640625,0.46630859375
381,0.2734375,-0.068359375,0.46630859375
382,0.27099609375,-0.07568359375,0.46875
383,0.27099609375,-0.087890625,0.46875
384,0.26611328125,-0.09521484375,0.46875
385,0.26611328125,-0.08056640625,0.46630859375
386,0.263671875,-0.078125,0.46630859375
387,0.263671875,-0.09521484375,0.46875
388,0.263671875,-0.09033203125,0.46875
389,0.263671875,-0.078125,0.46630859375
390,0.263671875,-0.07568359375,0.4638671875
391,0.2587890625,-0.087890625,0.4638671875
392,0.25634765625,-0.08056640625,0.46142578125
393,0.24658203125,-0.07080078125,0.458984375
394,0.244140625,-0.07080078125,0.45654296875
395,0.23681640625,-0.078125,0.45654296875
396,0.2392578125,-0.087890625,0.4541015625
397,0.23193359375,-0.07568359375,0.4541015625
398,0.234375,-0.06591796875,0.45166015625
399,0.22705078125,-0.078125,0.44677734375
400,0.2294921875,-0.08544921875,0.44677734375
401,0.224609375,-0.068359375,0.4443359375
402,0.224609375,-0.0634765625,0.44189453125
403,0.21728515625,-0.07080078125,0.44189453125
404,0.2197265625,-0.07568359375,0.439453125
405,0.21240234375,-0.07568359375,0.439453125
406,0.2099609375,-0.07080078125,0.43701171875
407,0.205078125,-0.0732421875,0.4345703125
408,0.20263671875,-0.0830078125,0.43212890625
409,0.19775390625,-0.0830078125,0.43212890625
410,0.1953125,-0.07080078125,0.4296875
411,0.1904296875,-0.07080078125,0.4296875
412,0.185546875,-0.0732421875,0.4296875
413,0.18310546875,-0.07568359375,0.4296875
414,0.17822265625,-0.06591796875,0.42724609375
415,0.17822265625,-0.0634765625,0.4248046875
416,0.1708984375,-0.0732421875,0.42236328125
417,0.1708984375,-0.078125,0.42236328125
418,0.16357421875,-0.078125,0.42236328125
419,0.166015625,-0.07568359375,0.42236328125
420,0.15869140625,-0.0927734375,0.42236328125
421,0.1611328125,-0.09521484375,0.419921875
422,0.15380859375,-0.08056640625,0.41748046875
423,0.15869140625,-0.06591796875,0.4150390625
424,0.15380859375,-0.0634765625,0.4150390625
425,0.15625,-0.0732421875,0.4150390625
426,0.1513671875,-0.0732421875,0.41259765625
427,0.15380859375,-0.0732421875,0.41015625
428,0.14892578125,-0.078125,0.41015625
429,0.1513671875,-0.08056640625,0.41015625
430,0.146484375,-0.078125,0.41015625
431,0.14892578125,-0.07568359375,0.40771484375
432,0.146484375,-0.087890625,0.40771484375
433,0.146484375,-0.087890625,0.4052734375
434,0.1416015625,-0.0830078125,0.4052734375
435,0.13916015625,-0.0634765625,0.400390625
436,0.13671875,-0.07080078125,0.400390625
437,0.1318359375,-0.078125,0.400390625
438,0.1318359375,-0.078125,0.39794921875
439,0.12939453125,-0.05859375,0.3955078125
440,0.12939453125,-0.03662109375,0.39306640625
441,0.126953125,-0.0341796875,0.3955078125
442,0.12939453125,-0.02685546875,0.3955078125
443,0.12451171875,-0.0146484375,0.39306640625
444,0.12451171875,0.0,0.39306640625
445,0.1220703125,0.00244140625,0.39306640625
446,0.1220703125,0.02197265625,0.39306640625
447,0.11474609375,0.0537109375,0.390625
448,0.1171875,0.0634765625,0.38818359375
449,0.10986328125,0.05126953125,0.38818359375
450,0.1123046875,0.04638671875,0.3857421875
451,0.10498046875,0.07568359375,0.38818359375
452,0.107421875,0.087890625,0.38330078125
453,0.1025390625,0.0732421875,0.38330078125
454,0.10498046875,0.03662109375,0.3857421875
455,0.10009765625,0.00732421875,0.38330078125
456,0.1025390625,-0.00244140625,0.38330078125
457,0.09765625,-0.00732421875,0.380859375
458,0.09765625,-0.0146484375,0.380859375
459,0.0927734375,-0.00732421875,0.380859375
460,0.09033203125,0.01220703125,0.37841796875
461,0.087890625,0.01220703125,0.37841796875
462,0.08544921875,-0.02197265625,0.37841796875
463,0.087890625,-0.048828125,0.37841796875
464,0.08544921875,-0.04638671875,0.3759765625
465,0.087890625,-0.06103515625,0.37353515625
466,0.08544921875,-0.0830078125,0.37109375
467,0.087890625,-0.08544921875,0.37109375
468,0.08544921875,-0.08544921875,0.36865234375
469,0.087890625,-0.078125,0.37109375
470,0.087890625,-0.09765625,0.37109375
471,0.09033203125,-0.09765625,0.36865234375
472,0.0830078125,-0.08544921875,0.36865234375
473,0.08544921875,-0.07568359375,0.3662109375
474,0.0830078125,-0.07568359375,0.36376953125
475,0.087890625,-0.08056640625,0.361328125
476,0.08056640625,-0.07080078125,0.361328125
477,0.0830078125,-0.078125,0.36376953125
478,0.07568359375,-0.13671875,0.36376953125
479,0.08056640625,-0.2783203125,0.361328125
480,0.0732421875,-0.361328125,0.35888671875
481,0.078125,-0.36865234375,0.3564453125
482,0.0732421875,-0.3271484375,0.35888671875
483,0.07568359375,-0.1416015625,0.3564453125
484,0.0732421875,0.2685546875,0.35888671875
485,0.0732421875,0.7763671875,0.35888671875
486,0.0732421875,1.26220703125,0.3564453125
487,0.06591796875,1.35498046875,0.35888671875
488,0.06591796875,1.1181640625,0.3564453125
489,0.0634765625,0.9130859375,0.35400390625
490,0.068359375,0.60546875,0.35400390625
491,0.06591796875,0.439453125,0.3515625
492,0.068359375,0.37353515625,0.3515625
493,0.0634765625,0.30029296875,0.34912109375
494,0.06591796875,0.18798828125,0.34912109375
495,0.0634765625,0.09033203125,0.34912109375
496,0.06591796875,0.04638671875,0.34912109375
497,0.0634765625,0.02197265625,0.3466796875
498,0.06591796875,0.01708984375,0.3466796875
499,0.06103515625,-0.00244140625,0.34423828125
500,0.0634765625,-0.029296875,0.3466796875
501,0.05859375,-0.029296875,0.3466796875
502,0.05859375,-0.029296875,0.34423828125
503,0.05615234375,-0.03173828125,0.3466796875
504,0.05615234375,-0.048828125,0.34423828125
505,0.048828125,-0.04638671875,0.34423828125
506,0.048828125,-0.02685546875,0.341796875
507,0.04638671875,-0.0244140625,0.33935546875
508,0.0439453125,-0.0439453125,0.341796875
509,0.0390625,-0.03662109375,0.341796875
510,0.03662109375,-0.01953125,0.341796875
511,0.03662109375,-0.01220703125,0.33935546875
512,0.03662109375,-0.0244140625,0.3369140625
513,0.03662109375,-0.0341796875,0.3369140625
514,0.03662109375,-0.01220703125,0.33447265625
515,0.04150390625,-0.009765625,0.3369140625
516,0.0390625,-0.01708984375,0.33447265625
517,0.0390625,-0.02197265625,0.3369140625
518,0.0341796875,-0.0048828125,0.33447265625
519,0.03662109375,0.0,0.33203125
520,0.03173828125,0.0,0.33203125
521,0.03173828125,0.0,0.32958984375
522,0.02685546875,0.009765625,0.32958984375
523,0.029296875,0.01953125,0.3271484375
524,0.0244140625,0.01953125,0.3271484375
525,0.0244140625,0.0146484375,0.3271484375
526,0.02197265625,0.0244140625,0.32470703125
527,0.02197265625,0.0439453125,0.32470703125
528,0.01953125,0.048828125,0.32470703125
529,0.01953125,0.0439453125,0.322265625
530,0.01708984375,0.05615234375,0.322265625
531,0.01708984375,0.0732421875,0.322265625
532,0.01220703125,0.08544921875,0.31982421875
533,0.01220703125,0.08056640625,0.322265625
534,0.009765625,0.10009765625,0.31982421875
535,0.009765625,0.12451171875,0.31982421875
536,0.01220703125,0.13916015625,0.32470703125
537,0.01220703125,0.1513671875,0.322265625
538,0.01220703125,0.16357421875,0.3271484375
539,0.009765625,0.1904296875,0.3271484375
540,0.009765625,0.21240234375,0.33203125
541,0.00732421875,0.234375,0.33447265625
542,0.00732421875,0.25634765625,0.33935546875
543,0.0048828125,0.29052734375,0.34423828125
544,0.00732421875,0.32470703125,0.3515625
545,0.00244140625,0.3369140625,0.3564453125
546,0.0048828125,0.36376953125,0.36376953125
547,0.0,0.40771484375,0.37109375
548,0.00244140625,0.44921875,0.37841796875
549,-0.00244140625,0.46630859375,0.390625
550,0.0,0.48583984375,0.3955078125
551,-0.0048828125,0.52978515625,0.4052734375
552,0.0,0.55908203125,0.4150390625
553,-0.0048828125,0.576171875,0.4248046875
554,-0.0048828125,0.5859375,0.43701171875
555,-0.009765625,0.6005859375,0.4443359375
556,-0.009765625,0.62255859375,0.4541015625
557,-0.01220703125,0.625,0.46142578125
558,-0.01220703125,0.6103515625,0.47119140625
559,-0.01220703125,0.6103515625,0.48095703125
560,-0.01220703125,0.60791015625,0.49072265625
561,-0.009765625,0.5859375,0.498046875
562,-0.01220703125,0.52978515625,0.51025390625
563,-0.01220703125,0.4833984375,0.517578125
564,-0.01708984375,0.44921875,0.52734375
565,-0.01708984375,0.4052734375,0.53466796875
566,-0.01953125,0.34423828125,0.5419921875
567,-0.0146484375,0.283203125,0.54931640625
568,-0.01953125,0.244140625,0.556640625
569,-0.01708984375,0.20263671875,0.5615234375
570,-0.01708984375,0.1611328125,0.56640625
571,-0.0146484375,0.11962890625,0.5712890625
572,-0.01953125,0.09765625,0.576171875
573,-0.01708984375,0.07080078125,0.57861328125
574,-0.01708984375,0.04150390625,0.5810546875
575,-0.01708984375,0.02197265625,0.58349609375
576,-0.02197265625,0.00732421875,0.5859375
577,-0.0244140625,0.00732421875,0.5859375
578,-0.029296875,-0.0048828125,0.5859375
579,-0.029296875,-0.0244140625,0.5859375
580,-0.03662109375,-0.0244140625,0.58837890625
581,-0.03662109375,-0.0146484375,0.5859375
582,-0.04150390625,-0.029296875,0.58349609375
583,-0.0390625,-0.03173828125,0.58349609375
584,-0.0390625,-0.029296875,0.58349609375
585,-0.0390625,-0.0244140625,0.57861328125
586,-0.0390625,-0.01953125,0.57861328125
587,-0.04150390625,-0.03173828125,0.576171875
588,-0.04150390625,-0.03662109375,0.5712890625
589,-0.04638671875,-0.0244140625,0.5712890625
590,-0.04150390625,-0.02197265625,0.56884765625
591,-0.0439453125,-0.03173828125,0.56640625
592,-0.03662109375,-0.03662109375,0.56396484375
593,-0.04150390625,-0.02685546875,0.55908203125
594,-0.03662109375,-0.01953125,0.55908203125
595,-0.04150390625,-0.0244140625,0.55419921875
596,-0.04150390625,-0.03173828125,0.5517578125
597,-0.04638671875,-0.01953125,0.546875
598,-0.0439453125,-0.0244140625,0.54443359375
599,-0.048828125,-0.0341796875,0.53955078125
600,-0.048828125,-0.04150390625,0.537109375
601,-0.0537109375,-0.03662109375,0.5322265625
602,-0.05126953125,-0.0146484375,0.52734375
603,-0.0537109375,-0.01953125,0.52490234375
604,-0.05126953125,-0.029296875,0.52001953125
605,-0.0537109375,-0.01708984375,0.517578125
606,-0.05126953125,-0.009765625,0.51025390625
607,-0.0537109375,-0.01220703125,0.5078125
608,-0.05126953125,-0.029296875,0.50537109375
609,-0.048828125,-0.03173828125,0.498046875
610,-0.048828125,-0.02197265625,0.4931640625
611,-0.04638671875,-0.02197265625,0.4931640625
